timestamp,hour,day_of_week,is_weekend,road_type,speed_limit,weather,temperature,humidity,incident_flag,vehicle_volume,congestion_index
2026-06-30 19:45:00,19,Tuesday,0,Arterial,70,Clear,15.4,71.5,0,1529,51.96
2026-06-30 20:00:00,20,Tuesday,0,Downtown,50,Clear,27.2,67.7,0,748,18.95
2026-06-30 20:15:00,20,Tuesday,0,Highway,100,Clear,31.8,64.5,0,1153,9.7
2026-06-30 20:30:00,20,Tuesday,0,Downtown,50,Foggy,16.8,83.1,0,571,26.87
2026-06-30 20:45:00,20,Tuesday,0,Highway,100,Clear,24.5,44.8,0,1288,19.72
2026-06-30 21:00:00,21,Tuesday,0,Downtown,50,Clear,31.6,83.4,0,810,21.14
2026-06-30 21:15:00,21,Tuesday,0,Highway,100,Clear,16.3,40.4,0,1221,16.83
2026-06-30 21:30:00,21,Tuesday,0,Residential,30,Clear,19.7,64.9,0,299,14.26
2026-06-30 21:45:00,21,Tuesday,0,Downtown,50,Clear,19.4,77.9,0,666,15.12
2026-06-30 22:00:00,22,Tuesday,0,Residential,30,Rainy,18.2,57.1,0,221,24.02
2026-06-30 22:15:00,22,Tuesday,0,Arterial,70,Clear,27.1,73.4,0,934,16.79
2026-06-30 22:30:00,22,Tuesday,0,Highway,100,Clear,30.5,43.0,0,1322,19.79
2026-06-30 22:45:00,22,Tuesday,0,Highway,100,Clear,21.8,51.7,1,1101,51.86
2026-06-30 23:00:00,23,Tuesday,0,Residential,30,Rainy,20.7,58.9,0,102,18.09
2026-06-30 23:15:00,23,Tuesday,0,Residential,30,Clear,32.2,42.7,1,71,40.37
2026-06-30 23:30:00,23,Tuesday,0,Downtown,50,Rainy,33.0,55.4,0,242,18.89
2026-06-30 23:45:00,23,Tuesday,0,Arterial,70,Rainy,15.9,79.1,0,232,10.87
2026-07-01 00:00:00,0,Wednesday,0,Arterial,70,Clear,25.9,56.6,0,177,7.55
2026-07-01 00:15:00,0,Wednesday,0,Arterial,70,Clear,33.2,75.4,0,299,5.58
2026-07-01 00:30:00,0,Wednesday,0,Arterial,70,Clear,21.6,72.9,0,145,0.0
2026-07-01 00:45:00,0,Wednesday,0,Arterial,70,Clear,34.7,54.6,0,205,2.47
2026-07-01 01:00:00,1,Wednesday,0,Highway,100,Clear,30.0,49.8,0,412,4.81
2026-07-01 01:15:00,1,Wednesday,0,Arterial,70,Clear,22.1,69.8,1,222,31.51
2026-07-01 01:30:00,1,Wednesday,0,Arterial,70,Heavy Rain,29.2,62.4,0,282,33.39
2026-07-01 01:45:00,1,Wednesday,0,Arterial,70,Clear,15.4,57.7,0,290,10.52
2026-07-01 02:00:00,2,Wednesday,0,Arterial,70,Clear,29.1,60.9,0,196,1.97
2026-07-01 02:15:00,2,Wednesday,0,Downtown,50,Foggy,25.8,41.6,0,114,25.6
2026-07-01 02:30:00,2,Wednesday,0,Arterial,70,Clear,24.3,84.3,0,138,1.28
2026-07-01 02:45:00,2,Wednesday,0,Highway,100,Clear,19.5,56.6,0,510,12.35
2026-07-01 03:00:00,3,Wednesday,0,Highway,100,Clear,35.0,87.2,0,291,7.14
2026-07-01 03:15:00,3,Wednesday,0,Highway,100,Clear,21.4,66.2,0,260,5.73
2026-07-01 03:30:00,3,Wednesday,0,Arterial,70,Clear,22.3,90.0,0,50,0.0
2026-07-01 03:45:00,3,Wednesday,0,Arterial,70,Clear,31.6,63.3,0,302,6.93
2026-07-01 04:00:00,4,Wednesday,0,Arterial,70,Rainy,16.2,66.5,0,250,15.69
2026-07-01 04:15:00,4,Wednesday,0,Arterial,70,Rainy,32.9,47.0,0,119,14.37
2026-07-01 04:30:00,4,Wednesday,0,Downtown,50,Clear,25.3,86.3,0,200,5.37
2026-07-01 04:45:00,4,Wednesday,0,Highway,100,Clear,18.6,69.9,0,249,2.93
2026-07-01 05:00:00,5,Wednesday,0,Arterial,70,Clear,28.6,79.5,1,253,36.26
2026-07-01 05:15:00,5,Wednesday,0,Arterial,70,Foggy,27.5,47.3,0,396,28.53
2026-07-01 05:30:00,5,Wednesday,0,Residential,30,Clear,34.0,43.0,1,148,44.43
2026-07-01 05:45:00,5,Wednesday,0,Downtown,50,Clear,15.8,45.1,0,50,1.87
2026-07-01 06:00:00,6,Wednesday,0,Residential,30,Clear,28.9,72.6,0,260,8.18
2026-07-01 06:15:00,6,Wednesday,0,Downtown,50,Clear,20.1,80.9,0,634,19.78
2026-07-01 06:30:00,6,Wednesday,0,Downtown,50,Foggy,30.0,62.1,0,678,37.54
2026-07-01 06:45:00,6,Wednesday,0,Highway,100,Rainy,20.8,42.4,0,1042,24.74
2026-07-01 07:00:00,7,Wednesday,0,Downtown,50,Foggy,15.0,74.4,0,693,29.33
2026-07-01 07:15:00,7,Wednesday,0,Highway,100,Rainy,31.9,45.4,0,1178,30.47
2026-07-01 07:30:00,7,Wednesday,0,Downtown,50,Clear,33.6,67.5,0,785,23.59
2026-07-01 07:45:00,7,Wednesday,0,Residential,30,Clear,33.2,69.1,0,380,19.02
2026-07-01 08:00:00,8,Wednesday,0,Downtown,50,Heavy Rain,16.5,61.4,0,1540,86.49
2026-07-01 08:15:00,8,Wednesday,0,Residential,30,Clear,30.7,85.9,0,770,52.77
2026-07-01 08:30:00,8,Wednesday,0,Residential,30,Heavy Rain,27.8,84.3,0,667,79.35
2026-07-01 08:45:00,8,Wednesday,0,Arterial,70,Clear,27.1,54.6,0,1656,55.64
2026-07-01 09:00:00,9,Wednesday,0,Arterial,70,Rainy,28.3,59.1,0,1533,60.93
2026-07-01 09:15:00,9,Wednesday,0,Arterial,70,Rainy,29.8,78.9,0,1853,68.76
2026-07-01 09:30:00,9,Wednesday,0,Downtown,50,Clear,27.9,85.3,0,1473,60.62
2026-07-01 09:45:00,9,Wednesday,0,Highway,100,Clear,26.3,79.9,0,2458,57.67
2026-07-01 10:00:00,10,Wednesday,0,Arterial,70,Rainy,20.9,44.8,0,1851,69.47
2026-07-01 10:15:00,10,Wednesday,0,Residential,30,Clear,26.8,74.1,1,714,90.19
2026-07-01 10:30:00,10,Wednesday,0,Arterial,70,Clear,22.7,69.3,0,1847,59.63
2026-07-01 10:45:00,10,Wednesday,0,Arterial,70,Rainy,17.9,48.1,0,1605,66.49
2026-07-01 11:00:00,11,Wednesday,0,Arterial,70,Foggy,26.7,50.5,0,823,35.94
2026-07-01 11:15:00,11,Wednesday,0,Arterial,70,Clear,22.6,51.2,0,722,16.53
2026-07-01 11:30:00,11,Wednesday,0,Downtown,50,Foggy,33.4,48.1,0,661,34.17
2026-07-01 11:45:00,11,Wednesday,0,Highway,100,Foggy,21.5,60.7,0,1208,36.05
2026-07-01 12:00:00,12,Wednesday,0,Residential,30,Clear,25.5,56.3,0,241,17.27
2026-07-01 12:15:00,12,Wednesday,0,Residential,30,Clear,25.2,60.8,0,155,5.46
2026-07-01 12:30:00,12,Wednesday,0,Residential,30,Clear,26.8,70.5,0,316,15.06
2026-07-01 12:45:00,12,Wednesday,0,Downtown,50,Clear,22.5,43.2,0,576,14.53
2026-07-01 13:00:00,13,Wednesday,0,Arterial,70,Foggy,23.8,80.1,0,856,34.05
2026-07-01 13:15:00,13,Wednesday,0,Downtown,50,Rainy,15.3,87.7,0,684,27.8
2026-07-01 13:30:00,13,Wednesday,0,Highway,100,Heavy Rain,25.0,59.9,0,1240,41.22
2026-07-01 13:45:00,13,Wednesday,0,Arterial,70,Clear,21.2,50.5,0,919,18.07
2026-07-01 14:00:00,14,Wednesday,0,Arterial,70,Clear,18.2,81.5,1,681,45.04
2026-07-01 14:15:00,14,Wednesday,0,Downtown,50,Rainy,24.1,71.5,0,764,34.33
2026-07-01 14:30:00,14,Wednesday,0,Arterial,70,Rainy,22.9,46.3,0,668,24.97
2026-07-01 14:45:00,14,Wednesday,0,Residential,30,Clear,23.2,47.7,0,336,9.42
2026-07-01 15:00:00,15,Wednesday,0,Highway,100,Clear,30.6,72.1,0,1006,11.85
2026-07-01 15:15:00,15,Wednesday,0,Downtown,50,Foggy,22.4,60.4,0,727,36.01
2026-07-01 15:30:00,15,Wednesday,0,Highway,100,Clear,19.6,53.2,0,1164,15.68
2026-07-01 15:45:00,15,Wednesday,0,Arterial,70,Clear,20.8,43.3,0,777,15.28
2026-07-01 16:00:00,16,Wednesday,0,Arterial,70,Clear,26.6,66.1,0,743,12.83
2026-07-01 16:15:00,16,Wednesday,0,Downtown,50,Foggy,33.9,42.9,0,801,33.6
2026-07-01 16:30:00,16,Wednesday,0,Highway,100,Clear,22.0,78.4,0,1310,9.84
2026-07-01 16:45:00,16,Wednesday,0,Highway,100,Clear,22.2,49.2,0,1305,13.51
2026-07-01 17:00:00,17,Wednesday,0,Residential,30,Foggy,30.9,48.8,0,745,73.27
2026-07-01 17:15:00,17,Wednesday,0,Downtown,50,Rainy,16.7,69.1,0,1584,72.73
2026-07-01 17:30:00,17,Wednesday,0,Highway,100,Clear,30.7,59.2,0,2590,56.03
2026-07-01 17:45:00,17,Wednesday,0,Arterial,70,Clear,15.3,75.0,0,1810,57.85
2026-07-01 18:00:00,18,Wednesday,0,Arterial,70,Clear,33.8,67.3,0,1472,51.73
2026-07-01 18:15:00,18,Wednesday,0,Residential,30,Rainy,23.2,68.0,0,694,68.55
2026-07-01 18:30:00,18,Wednesday,0,Downtown,50,Rainy,31.5,76.1,0,1292,62.57
2026-07-01 18:45:00,18,Wednesday,0,Downtown,50,Clear,17.5,45.8,0,1500,59.08
2026-07-01 19:00:00,19,Wednesday,0,Highway,100,Rainy,20.6,79.6,0,2431,69.01
2026-07-01 19:15:00,19,Wednesday,0,Arterial,70,Rainy,15.7,88.7,0,1916,67.17
2026-07-01 19:30:00,19,Wednesday,0,Highway,100,Clear,34.7,51.8,0,2751,54.26
2026-07-01 19:45:00,19,Wednesday,0,Highway,100,Clear,34.6,49.8,0,2718,62.09
2026-07-01 20:00:00,20,Wednesday,0,Downtown,50,Clear,15.3,85.0,0,661,11.38
2026-07-01 20:15:00,20,Wednesday,0,Downtown,50,Heavy Rain,34.0,85.0,0,534,35.3
2026-07-01 20:30:00,20,Wednesday,0,Arterial,70,Rainy,20.2,41.1,0,633,22.57
2026-07-01 20:45:00,20,Wednesday,0,Downtown,50,Clear,33.3,84.8,0,641,15.47
2026-07-01 21:00:00,21,Wednesday,0,Arterial,70,Clear,34.8,56.7,0,933,21.1
2026-07-01 21:15:00,21,Wednesday,0,Arterial,70,Clear,16.9,84.2,0,972,18.31
2026-07-01 21:30:00,21,Wednesday,0,Residential,30,Rainy,16.2,52.4,0,338,30.16
2026-07-01 21:45:00,21,Wednesday,0,Arterial,70,Clear,34.4,50.7,0,696,15.43
2026-07-01 22:00:00,22,Wednesday,0,Residential,30,Clear,15.1,65.2,0,347,12.0
2026-07-01 22:15:00,22,Wednesday,0,Arterial,70,Foggy,15.2,88.8,0,652,31.02
2026-07-01 22:30:00,22,Wednesday,0,Arterial,70,Clear,28.0,67.7,0,1015,19.62
2026-07-01 22:45:00,22,Wednesday,0,Highway,100,Foggy,26.6,87.5,0,1334,43.07
2026-07-01 23:00:00,23,Wednesday,0,Highway,100,Foggy,27.9,44.6,0,375,21.1
2026-07-01 23:15:00,23,Wednesday,0,Downtown,50,Clear,21.1,66.6,0,284,5.35
2026-07-01 23:30:00,23,Wednesday,0,Downtown,50,Clear,19.5,76.9,0,121,1.15
2026-07-01 23:45:00,23,Wednesday,0,Downtown,50,Heavy Rain,30.0,54.2,0,324,34.34
2026-07-02 00:00:00,0,Thursday,0,Downtown,50,Clear,20.5,86.9,0,208,6.0
2026-07-02 00:15:00,0,Thursday,0,Downtown,50,Rainy,21.7,88.2,0,347,15.87
2026-07-02 00:30:00,0,Thursday,0,Arterial,70,Rainy,32.3,70.2,0,112,11.92
2026-07-02 00:45:00,0,Thursday,0,Arterial,70,Rainy,18.7,74.0,0,382,23.24
2026-07-02 01:00:00,1,Thursday,0,Residential,30,Rainy,30.9,85.2,0,184,19.17
2026-07-02 01:15:00,1,Thursday,0,Downtown,50,Clear,29.2,83.4,1,184,40.16
2026-07-02 01:30:00,1,Thursday,0,Arterial,70,Clear,20.0,84.1,0,423,11.34
2026-07-02 01:45:00,1,Thursday,0,Downtown,50,Clear,21.1,62.4,0,325,7.22
2026-07-02 02:00:00,2,Thursday,0,Arterial,70,Rainy,19.5,78.6,0,202,14.2
2026-07-02 02:15:00,2,Thursday,0,Arterial,70,Rainy,16.5,73.0,0,386,21.47
2026-07-02 02:30:00,2,Thursday,0,Highway,100,Clear,33.8,70.5,0,257,6.87
2026-07-02 02:45:00,2,Thursday,0,Downtown,50,Foggy,15.2,83.5,0,339,25.27
2026-07-02 03:00:00,3,Thursday,0,Downtown,50,Foggy,33.8,62.4,0,50,15.6
2026-07-02 03:15:00,3,Thursday,0,Arterial,70,Rainy,25.0,80.7,0,244,16.16
2026-07-02 03:30:00,3,Thursday,0,Arterial,70,Clear,31.4,67.4,0,292,10.82
2026-07-02 03:45:00,3,Thursday,0,Downtown,50,Clear,15.5,44.2,0,442,11.63
2026-07-02 04:00:00,4,Thursday,0,Highway,100,Clear,21.7,74.9,0,664,9.85
2026-07-02 04:15:00,4,Thursday,0,Downtown,50,Clear,30.5,68.2,0,91,0.0
2026-07-02 04:30:00,4,Thursday,0,Highway,100,Heavy Rain,24.9,89.8,0,364,28.03
2026-07-02 04:45:00,4,Thursday,0,Highway,100,Foggy,31.4,76.3,0,469,21.76
2026-07-02 05:00:00,5,Thursday,0,Arterial,70,Heavy Rain,31.6,89.9,0,242,28.23
2026-07-02 05:15:00,5,Thursday,0,Downtown,50,Rainy,15.0,65.3,0,54,15.82
2026-07-02 05:30:00,5,Thursday,0,Arterial,70,Foggy,19.8,44.8,0,509,27.86
2026-07-02 05:45:00,5,Thursday,0,Arterial,70,Rainy,16.2,82.9,0,99,8.85
2026-07-02 06:00:00,6,Thursday,0,Downtown,50,Clear,21.3,45.9,0,527,12.75
2026-07-02 06:15:00,6,Thursday,0,Highway,100,Rainy,15.4,88.7,0,1169,32.45
2026-07-02 06:30:00,6,Thursday,0,Highway,100,Clear,25.3,82.7,0,1174,13.78
2026-07-02 06:45:00,6,Thursday,0,Arterial,70,Heavy Rain,25.3,77.1,0,791,44.48
2026-07-02 07:00:00,7,Thursday,0,Downtown,50,Foggy,18.4,57.3,1,614,69.73
2026-07-02 07:15:00,7,Thursday,0,Arterial,70,Clear,24.8,57.8,0,971,20.45
2026-07-02 07:30:00,7,Thursday,0,Residential,30,Clear,31.5,52.7,0,337,18.07
2026-07-02 07:45:00,7,Thursday,0,Highway,100,Clear,24.5,78.1,1,1304,52.3
2026-07-02 08:00:00,8,Thursday,0,Downtown,50,Foggy,16.5,86.5,0,1518,77.21
2026-07-02 08:15:00,8,Thursday,0,Residential,30,Rainy,22.7,67.9,0,625,60.16
2026-07-02 08:30:00,8,Thursday,0,Highway,100,Clear,33.1,85.6,0,2503,52.93
2026-07-02 08:45:00,8,Thursday,0,Highway,100,Clear,22.8,69.4,0,2277,52.38
2026-07-02 09:00:00,9,Thursday,0,Downtown,50,Rainy,21.9,44.3,0,1387,62.16
2026-07-02 09:15:00,9,Thursday,0,Highway,100,Clear,19.4,76.9,0,2370,52.54
2026-07-02 09:30:00,9,Thursday,0,Highway,100,Foggy,28.4,44.9,0,2452,78.04
2026-07-02 09:45:00,9,Thursday,0,Arterial,70,Foggy,19.9,59.9,0,1695,72.36
2026-07-02 10:00:00,10,Thursday,0,Downtown,50,Rainy,34.7,74.9,0,1562,71.78
2026-07-02 10:15:00,10,Thursday,0,Residential,30,Foggy,31.8,87.3,0,431,64.22
2026-07-02 10:30:00,10,Thursday,0,Arterial,70,Clear,33.4,58.0,0,1679,56.59
2026-07-02 10:45:00,10,Thursday,0,Arterial,70,Rainy,29.2,56.4,0,1606,63.24
2026-07-02 11:00:00,11,Thursday,0,Highway,100,Clear,27.8,87.7,0,1188,19.76
2026-07-02 11:15:00,11,Thursday,0,Arterial,70,Rainy,33.1,62.6,0,759,29.11
2026-07-02 11:30:00,11,Thursday,0,Highway,100,Rainy,25.3,74.3,0,1289,37.72
2026-07-02 11:45:00,11,Thursday,0,Highway,100,Clear,30.9,62.5,0,1252,13.08
2026-07-02 12:00:00,12,Thursday,0,Arterial,70,Rainy,24.4,47.2,0,938,34.75
2026-07-02 12:15:00,12,Thursday,0,Downtown,50,Clear,33.8,71.0,0,798,15.52
2026-07-02 12:30:00,12,Thursday,0,Downtown,50,Clear,22.7,72.9,0,767,14.27
2026-07-02 12:45:00,12,Thursday,0,Highway,100,Heavy Rain,32.4,71.3,0,1221,44.96
2026-07-02 13:00:00,13,Thursday,0,Downtown,50,Clear,23.3,67.9,0,506,15.18
2026-07-02 13:15:00,13,Thursday,0,Downtown,50,Rainy,19.7,47.3,0,549,23.91
2026-07-02 13:30:00,13,Thursday,0,Arterial,70,Clear,17.2,67.3,0,988,19.57
2026-07-02 13:45:00,13,Thursday,0,Highway,100,Clear,27.2,73.8,0,1362,21.07
2026-07-02 14:00:00,14,Thursday,0,Highway,100,Rainy,29.5,89.7,0,1278,34.06
2026-07-02 14:15:00,14,Thursday,0,Residential,30,Heavy Rain,30.6,70.6,0,463,52.12
2026-07-02 14:30:00,14,Thursday,0,Downtown,50,Clear,28.1,54.8,0,793,14.73
2026-07-02 14:45:00,14,Thursday,0,Highway,100,Clear,27.7,45.7,0,1342,15.17
2026-07-02 15:00:00,15,Thursday,0,Arterial,70,Foggy,30.7,43.7,0,975,34.54
2026-07-02 15:15:00,15,Thursday,0,Arterial,70,Rainy,27.0,88.8,0,1038,30.05
2026-07-02 15:30:00,15,Thursday,0,Downtown,50,Foggy,16.4,55.1,0,552,29.81
2026-07-02 15:45:00,15,Thursday,0,Arterial,70,Rainy,24.9,73.3,0,948,30.8
2026-07-02 16:00:00,16,Thursday,0,Highway,100,Rainy,17.4,60.4,0,1058,27.53
2026-07-02 16:15:00,16,Thursday,0,Downtown,50,Clear,32.2,71.7,0,811,17.12
2026-07-02 16:30:00,16,Thursday,0,Arterial,70,Clear,28.0,57.4,0,661,12.13
2026-07-02 16:45:00,16,Thursday,0,Highway,100,Clear,21.1,56.0,1,1423,54.24
2026-07-02 17:00:00,17,Thursday,0,Highway,100,Clear,31.3,71.2,0,2633,48.25
2026-07-02 17:15:00,17,Thursday,0,Downtown,50,Clear,26.9,75.9,1,1325,89.65
2026-07-02 17:30:00,17,Thursday,0,Downtown,50,Rainy,29.6,81.0,0,1321,66.36
2026-07-02 17:45:00,17,Thursday,0,Highway,100,Clear,31.4,46.3,0,2440,52.1
2026-07-02 18:00:00,18,Thursday,0,Downtown,50,Foggy,30.1,52.1,0,1329,67.67
2026-07-02 18:15:00,18,Thursday,0,Arterial,70,Rainy,16.9,54.8,0,1761,67.02
2026-07-02 18:30:00,18,Thursday,0,Residential,30,Clear,20.8,79.5,0,795,56.05
2026-07-02 18:45:00,18,Thursday,0,Arterial,70,Clear,28.0,76.6,0,1571,49.58
2026-07-02 19:00:00,19,Thursday,0,Arterial,70,Rainy,29.3,73.1,0,1633,63.43
2026-07-02 19:15:00,19,Thursday,0,Highway,100,Clear,23.2,43.8,0,2563,58.55
2026-07-02 19:30:00,19,Thursday,0,Highway,100,Foggy,34.3,50.1,0,2536,75.66
2026-07-02 19:45:00,19,Thursday,0,Arterial,70,Clear,25.2,60.0,0,1578,54.29
2026-07-02 20:00:00,20,Thursday,0,Arterial,70,Rainy,17.8,57.9,0,668,25.67
2026-07-02 20:15:00,20,Thursday,0,Highway,100,Clear,26.0,56.7,0,1175,15.06
2026-07-02 20:30:00,20,Thursday,0,Residential,30,Clear,28.5,59.6,0,349,20.65
2026-07-02 20:45:00,20,Thursday,0,Downtown,50,Clear,26.9,78.0,0,853,20.92
2026-07-02 21:00:00,21,Thursday,0,Residential,30,Clear,26.5,44.3,0,490,21.35
2026-07-02 21:15:00,21,Thursday,0,Arterial,70,Rainy,15.4,63.2,0,1049,30.16
2026-07-02 21:30:00,21,Thursday,0,Arterial,70,Clear,28.4,52.7,0,800,11.89
2026-07-02 21:45:00,21,Thursday,0,Downtown,50,Rainy,30.8,76.1,0,665,25.96
2026-07-02 22:00:00,22,Thursday,0,Residential,30,Foggy,34.0,43.8,0,509,43.95
2026-07-02 22:15:00,22,Thursday,0,Downtown,50,Rainy,22.2,49.0,0,667,25.29
2026-07-02 22:30:00,22,Thursday,0,Downtown,50,Foggy,31.8,52.6,0,542,30.93
2026-07-02 22:45:00,22,Thursday,0,Downtown,50,Clear,33.0,53.0,0,817,18.61
2026-07-02 23:00:00,23,Thursday,0,Residential,30,Clear,19.4,60.2,1,259,48.3
2026-07-02 23:15:00,23,Thursday,0,Arterial,70,Clear,23.6,75.1,0,50,4.8
2026-07-02 23:30:00,23,Thursday,0,Arterial,70,Clear,33.8,55.8,0,349,8.64
2026-07-02 23:45:00,23,Thursday,0,Residential,30,Clear,33.0,48.4,0,50,4.96
2026-07-03 00:00:00,0,Friday,0,Downtown,50,Rainy,31.6,55.6,0,328,16.82
2026-07-03 00:15:00,0,Friday,0,Arterial,70,Clear,23.3,48.1,0,263,2.89
2026-07-03 00:30:00,0,Friday,0,Downtown,50,Clear,16.3,62.9,0,141,1.0
2026-07-03 00:45:00,0,Friday,0,Highway,100,Clear,19.5,57.6,0,272,4.02
2026-07-03 01:00:00,1,Friday,0,Downtown,50,Clear,33.7,54.5,0,94,4.31
2026-07-03 01:15:00,1,Friday,0,Residential,30,Clear,28.6,47.3,0,50,4.74
2026-07-03 01:30:00,1,Friday,0,Arterial,70,Clear,27.8,64.4,0,124,7.9
2026-07-03 01:45:00,1,Friday,0,Arterial,70,Clear,19.4,51.2,0,174,3.05
2026-07-03 02:00:00,2,Friday,0,Highway,100,Clear,26.8,49.3,0,501,4.81
2026-07-03 02:15:00,2,Friday,0,Arterial,70,Clear,29.4,61.7,0,124,7.59
2026-07-03 02:30:00,2,Friday,0,Arterial,70,Heavy Rain,28.2,85.2,0,347,34.46
2026-07-03 02:45:00,2,Friday,0,Arterial,70,Heavy Rain,16.9,85.1,0,286,30.78
2026-07-03 03:00:00,3,Friday,0,Residential,30,Clear,24.2,49.0,0,62,1.43
2026-07-03 03:15:00,3,Friday,0,Highway,100,Clear,32.5,65.6,0,525,7.51
2026-07-03 03:30:00,3,Friday,0,Highway,100,Clear,18.8,77.3,0,164,2.86
2026-07-03 03:45:00,3,Friday,0,Arterial,70,Heavy Rain,19.8,85.1,0,229,29.18
2026-07-03 04:00:00,4,Friday,0,Residential,30,Clear,32.3,52.8,0,369,16.09
2026-07-03 04:15:00,4,Friday,0,Highway,100,Clear,20.6,44.7,0,263,8.81
2026-07-03 04:30:00,4,Friday,0,Residential,30,Clear,24.5,72.4,0,50,3.15
2026-07-03 04:45:00,4,Friday,0,Highway,100,Clear,33.6,74.2,0,146,3.27
2026-07-03 05:00:00,5,Friday,0,Downtown,50,Clear,17.9,74.5,0,259,4.44
2026-07-03 05:15:00,5,Friday,0,Downtown,50,Clear,23.4,59.8,0,208,9.86
2026-07-03 05:30:00,5,Friday,0,Residential,30,Heavy Rain,23.2,81.0,0,50,30.33
2026-07-03 05:45:00,5,Friday,0,Arterial,70,Foggy,30.6,79.3,0,89,17.69
2026-07-03 06:00:00,6,Friday,0,Arterial,70,Clear,22.3,68.0,0,776,13.86
2026-07-03 06:15:00,6,Friday,0,Residential,30,Clear,15.0,81.3,1,384,56.43
2026-07-03 06:30:00,6,Friday,0,Highway,100,Clear,15.4,70.6,0,1165,16.15
2026-07-03 06:45:00,6,Friday,0,Arterial,70,Clear,30.3,69.2,0,859,19.8
2026-07-03 07:00:00,7,Friday,0,Residential,30,Foggy,33.4,43.9,0,349,34.8
2026-07-03 07:15:00,7,Friday,0,Highway,100,Rainy,20.3,76.4,0,1175,29.49
2026-07-03 07:30:00,7,Friday,0,Arterial,70,Clear,24.8,48.4,0,1213,26.15
2026-07-03 07:45:00,7,Friday,0,Downtown,50,Clear,19.6,73.2,0,831,14.79
2026-07-03 08:00:00,8,Friday,0,Highway,100,Clear,33.2,85.6,0,2614,56.35
2026-07-03 08:15:00,8,Friday,0,Residential,30,Clear,26.2,60.8,0,865,60.22
2026-07-03 08:30:00,8,Friday,0,Downtown,50,Foggy,16.0,66.4,0,1404,71.83
2026-07-03 08:45:00,8,Friday,0,Arterial,70,Rainy,16.3,60.8,0,1632,62.43
2026-07-03 09:00:00,9,Friday,0,Highway,100,Rainy,34.4,81.4,1,2536,100.0
2026-07-03 09:15:00,9,Friday,0,Arterial,70,Clear,23.1,80.9,0,1572,55.36
2026-07-03 09:30:00,9,Friday,0,Downtown,50,Rainy,19.9,78.5,0,1329,62.45
2026-07-03 09:45:00,9,Friday,0,Highway,100,Rainy,22.6,84.2,0,2771,66.87
2026-07-03 10:00:00,10,Friday,0,Residential,30,Clear,22.5,83.4,0,687,50.81
2026-07-03 10:15:00,10,Friday,0,Downtown,50,Clear,26.7,69.7,0,1279,48.16
2026-07-03 10:30:00,10,Friday,0,Arterial,70,Clear,29.7,72.1,0,1714,54.34
2026-07-03 10:45:00,10,Friday,0,Highway,100,Rainy,25.7,80.8,0,2624,69.34
2026-07-03 11:00:00,11,Friday,0,Highway,100,Clear,34.5,74.7,0,1207,14.86
2026-07-03 11:15:00,11,Friday,0,Arterial,70,Clear,19.2,48.7,0,663,14.02
2026-07-03 11:30:00,11,Friday,0,Arterial,70,Foggy,24.5,82.9,0,1141,37.56
2026-07-03 11:45:00,11,Friday,0,Arterial,70,Clear,27.8,40.1,1,858,50.95
2026-07-03 12:00:00,12,Friday,0,Highway,100,Clear,19.7,89.8,0,1368,18.3
2026-07-03 12:15:00,12,Friday,0,Downtown,50,Clear,34.2,84.7,0,755,17.38
2026-07-03 12:30:00,12,Friday,0,Residential,30,Clear,31.9,55.1,0,295,11.84
2026-07-03 12:45:00,12,Friday,0,Downtown,50,Clear,19.6,60.1,0,790,17.34
2026-07-03 13:00:00,13,Friday,0,Arterial,70,Rainy,34.3,59.5,0,715,22.82
2026-07-03 13:15:00,13,Friday,0,Arterial,70,Heavy Rain,24.1,86.9,0,769,38.12
2026-07-03 13:30:00,13,Friday,0,Downtown,50,Clear,16.9,89.7,0,943,18.22
2026-07-03 13:45:00,13,Friday,0,Highway,100,Clear,33.6,84.8,0,1486,19.66
2026-07-03 14:00:00,14,Friday,0,Arterial,70,Clear,25.1,70.1,0,834,15.61
2026-07-03 14:15:00,14,Friday,0,Arterial,70,Clear,20.9,53.8,0,838,12.36
2026-07-03 14:30:00,14,Friday,0,Residential,30,Clear,29.3,61.6,0,505,27.25
2026-07-03 14:45:00,14,Friday,0,Highway,100,Clear,33.3,50.3,0,1422,17.44
2026-07-03 15:00:00,15,Friday,0,Downtown,50,Rainy,22.3,43.6,0,840,34.21
2026-07-03 15:15:00,15,Friday,0,Residential,30,Clear,27.6,67.0,0,615,22.22
2026-07-03 15:30:00,15,Friday,0,Residential,30,Clear,34.6,67.1,0,306,12.98
2026-07-03 15:45:00,15,Friday,0,Arterial,70,Clear,23.9,89.4,0,783,15.79
2026-07-03 16:00:00,16,Friday,0,Arterial,70,Clear,32.9,49.1,0,889,24.62
2026-07-03 16:15:00,16,Friday,0,Downtown,50,Clear,22.5,79.6,0,653,14.6
2026-07-03 16:30:00,16,Friday,0,Downtown,50,Heavy Rain,27.4,82.8,0,688,50.15
2026-07-03 16:45:00,16,Friday,0,Downtown,50,Rainy,34.8,65.5,0,676,21.88
2026-07-03 17:00:00,17,Friday,0,Residential,30,Clear,34.6,89.7,0,565,45.63
2026-07-03 17:15:00,17,Friday,0,Highway,100,Clear,24.5,42.9,0,2376,50.47
2026-07-03 17:30:00,17,Friday,0,Arterial,70,Heavy Rain,28.9,64.6,0,1740,83.87
